YEAR	AREA	STATION	CPUE	CONDUCT	D1AUG	DEPTH	EFFORT	TEMP	TURBID
2002	LSPS	F069	0	283.0	56	2.39	1589	19.70	4.18
2002	LSPS	F070	0	286.0	55	2.45	1559	19.00	2.89
2002	LSPS	F071	1	287.0	47	2.03	1465	19.50	5.48
2002	LSPS	F074	1	277.0	47	2.13	1307	19.20	7.47
2002	LSPS	F075	1	284.0	56	2.53	1413	19.50	3.92
2002	LSPS	F076	0	276.0	54	1.85	1450	20.10	3.63
2002	LSPS	F077	0	283.0	54	2.21	1312	20.50	11.60
2002	LSPS	F078	2	279.0	47	1.75	1249	17.80	4.99
2002	LSPS	F079	0	295.0	47	2.33	1445	18.00	4.94
2002	LSPS	F080	1	275.0	54	2.80	1440	20.30	5.95
2002	LSPS	F081	0	288.0	63	2.95	1370	17.90	3.36
2002	LSPS	F082	0	263.0	35	2.73	1551	22.10	2.88
2002	LSPS	F083	0	275.0	54	2.85	1533	20.00	3.30
2002	LSPS	F084	0	269.0	35	3.00	1548	22.10	3.45
2002	LSPS	F085	2	293.0	26	2.83	1395	22.40	14.02
2002	LSPS	F086	0	269.0	34	1.43	1249	22.70	1.61
2002	LSPS	F087	4	264.0	34	2.45	1359	22.30	3.04
2002	LSPS	F088	0	271.0	35	3.45	1517	21.90	2.01
2002	LSPS	F089	4	290.0	49	3.03	1563	18.30	4.62
2002	LSPS	F090	1	260.0	34	1.95	1470	22.10	1.54
2002	LSPS	F091	0	284.0	29	2.70	1470	21.50	3.54
2002	LSPS	F092	0	271.0	34	3.20	1470	22.40	2.49
2002	LSPS	F093	5	293.0	50	2.60	1425	17.70	5.41
2002	LSPS	F094	0	271.0	48	2.88	1605	17.90	3.55
2002	LSPS	F095	4	281.0	57	2.10	1440	19.00	2.97
2002	LSPS	F096	1	289.0	49	1.75	1440	16.70	8.17
2002	LSPS	F097	3	276.0	29	2.48	1530	21.20	2.77
2002	LSPS	F098	0	279.0	56	2.90	1485	19.20	2.61
2002	LSPS	F099	0	272.0	40	2.83	1500	21.90	1.75
2002	LSPS	F100	4	288.0	71	3.35	1500	14.00	6.78
2002	LSPS	F101	0	286.0	48	1.90	1590	17.10	6.98
2002	LSPS	F102	0	274.0	56	1.83	1635	18.70	3.75
2002	LSPS	F103	0	261.0	40	1.73	1470	22.20	4.71
2002	LSPS	F104	1	272.0	48	2.65	1680	18.20	3.78
2002	LSPS	F105	1	269.0	56	1.83	1665	18.50	3.27
2002	LSPS	F107	1	284.0	49	2.10	1620	17.30	8.70
2002	LSPS	F108	0	297.0	55	1.90	1470	17.80	8.64
2002	LSPS	F109	2	293.0	55	2.23	1695	18.50	9.66
2002	LSPS	F110	8	277.0	71	3.10	1545	13.00	9.16
2002	LSPS	F111	4	276.0	27	4.00	1550	20.80	3.08
2002	LSPS	F112	2	316.0	61	2.23	1305	14.20	12.63
2002	LSPS	F113	1	267.0	27	2.23	1525	20.00	5.91
2002	LSPS	F114	1	285.0	70	3.90	1500	14.10	8.01
2002	LSPS	F115	2	284.0	61	2.85	1305	16.90	6.39
2002	LSPS	F117	1	281.0	49	6.58	1665	18.00	6.37
2002	LSPS	F119	1	283.0	61	5.10	1230	15.80	6.53
2002	LSPS	F120	1	289.0	70	6.83	1530	15.00	7.31
2002	LSPS	F121	2	259.0	35	6.58	1590	22.00	3.43
2007	LSPS	F057	0	252.0	35	4.08	1456	20.73	11.20
2007	LSPS	F058	0	260.0	36	4.28	1410	20.82	7.55
2007	LSPS	F059	2	272.0	30	3.98	1300	22.64	3.90
2007	LSPS	F060	2	261.0	37	3.40	1315	20.52	5.06
2007	LSPS	F061	0	270.0	30	3.90	1312	22.60	3.85
2007	LSPS	F062	1	261.0	37	4.80	1295	20.30	3.48
2007	LSPS	F063	0	219.0	30	2.18	1350	22.38	17.20
2007	LSPS	F064	2	266.0	36	3.15	1420	21.80	5.53
2007	LSPS	F065	1	265.0	37	3.13	1277	20.49	4.42
2007	LSPS	F066	0	261.0	37	2.00	1220	20.53	3.52
2007	LSPS	F067	3	260.0	58	2.20	1300	19.50	5.12
2007	LSPS	F068	0	241.0	30	2.08	1361	22.65	16.50
2007	LSPS	F069	0	260.0	37	2.38	1215	20.86	4.83
2007	LSPS	F070	2	259.0	37	2.13	1327	20.05	5.33
2007	LSPS	F071	0	273.0	28	2.10	1276	22.21	7.14
2007	LSPS	F074	0	245.0	48	2.09	1190	17.54	18.30
2007	LSPS	F075	0	249.0	48	2.35	570	17.62	4.45
2007	LSPS	F076	4	223.0	49	1.80	1345	17.30	9.14
2007	LSPS	F077	1	231.0	49	1.80	1445	16.76	17.60
2007	LSPS	F078	9	227.0	50	1.89	1300	17.89	23.30
2007	LSPS	F079	4	238.0	50	2.05	1340	17.93	18.30
2007	LSPS	F080	2	259.0	49	2.03	1110	18.68	7.16
2007	LSPS	F082	4	246.0	50	2.10	1395	18.09	9.37
2007	LSPS	F083	2	270.0	29	2.28	1469	21.95	6.59
2007	LSPS	F084	3	272.0	29	2.68	1297	22.43	9.16
2007	LSPS	F085	0	275.0	28	2.38	1471	22.30	6.96
2007	LSPS	F087	8	240.0	51	2.10	1340	17.95	11.30
2007	LSPS	F088	1	267.0	29	2.63	1653	21.83	14.60
2007	LSPS	F089	0	274.0	28	2.65	1232	22.30	13.10
2007	LSPS	F090	6	226.0	58	2.23	1445	18.83	32.90
2007	LSPS	F091	1	244.0	51	1.98	1345	17.87	5.69
2007	LSPS	F092	4	272.0	28	2.28	1579	22.58	5.05
2007	LSPS	F093	1	238.0	50	2.50	1315	17.83	13.90
2007	LSPS	F094	0	247.0	50	2.05	1445	18.16	4.92
2007	LSPS	F095	2	252.0	49	2.00	1240	17.90	4.18
2007	LSPS	F096	3	246.0	30	1.80	1113	21.95	23.50
2007	LSPS	F097	3	260.0	29	1.98	1436	22.86	8.92
2007	LSPS	F098	0	248.0	49	2.73	1275	18.08	5.09
2007	LSPS	F099	1	273.0	28	2.50	1656	23.42	5.42
2007	LSPS	F100	2	274.0	29	2.73	1502	22.37	9.95
2007	LSPS	F101	2	242.0	58	2.45	1480	18.80	15.80
2007	LSPS	F102	4	234.0	49	1.93	1380	17.52	11.80
2007	LSPS	F104	1	248.0	50	2.15	1285	18.33	3.60
2007	LSPS	F105	6	234.0	55	2.00	1435	18.33	16.50
2007	LSPS	F107	3	246.0	51	1.95	1175	18.77	4.58
2007	LSPS	F109	0	224.0	55	1.89	1445	17.53	17.90
2007	LSPS	F110	0	252.0	62	3.20	1065	18.47	2.04
2007	LSPS	F111	2	256.0	62	4.48	1115	18.52	2.24
2007	LSPS	F112	1	237.0	55	2.50	1435	18.63	8.95
2007	LSPS	F113	0	223.0	62	2.40	1330	16.53	8.10
2007	LSPS	F114	1	256.0	62	5.73	1165	18.07	2.69
2007	LSPS	F115	1	255.0	62	3.58	615	18.31	5.50
2007	LSPS	F117	1	258.0	55	6.50	1300	19.15	5.52
2007	LSPS	F118	0	260.0	55	4.00	1485	19.21	3.40
2007	LSPS	F119	0	236.0	55	4.88	1365	18.33	14.00
2007	LSPS	F120	2	258.0	62	9.10	1330	18.23	2.36
2007	LSPS	F121	0	248.0	62	8.35	1305	16.95	9.03
2009	LSPS	F058	4	282.0	31	6.25	1460	19.50	4.60
2009	LSPS	F064	3	280.0	25	2.28	1300	22.50	4.13
2009	LSPS	F065	2	285.0	25	2.88	1295	22.40	3.63
2009	LSPS	F067	2	284.0	25	3.38	1635	22.50	5.49
2009	LSPS	F069	1	281.0	25	3.30	1620	22.40	5.49
2009	LSPS	F074	1	275.0	32	2.55	1421	18.80	3.32
2009	LSPS	F076	9	270.0	31	2.33	1340	18.40	7.18
2009	LSPS	F083	5	286.0	25	3.73	1690	22.20	3.87
2009	LSPS	F090	11	271.0	32	2.50	1501	18.50	4.97
2009	LSPS	F093	9	279.0	32	3.28	1490	19.20	3.32
2009	LSPS	F095	2	294.0	31	2.60	1330	20.60	5.12
2009	LSPS	F096	16	267.0	33	2.33	1395	19.10	3.72
2009	LSPS	F099	4	291.0	32	3.25	1447	20.10	1.82
2009	LSPS	F102	9	284.0	32	2.35	1522	20.40	2.30
2009	LSPS	F105	4	279.0	33	2.63	1425	18.60	2.66
2009	LSPS	F109	2	276.0	33	2.55	1445	18.60	3.30
2009	LSPS	F112	2	279.0	33	2.93	1398	20.80	2.32
2009	LSPS	F114	3	289.0	39	4.85	775	19.30	6.42
2009	LSPS	F117	1	287.0	34	7.10	1325	20.70	2.20
2009	LSPS	F119	0	269.0	34	4.20	1405	20.60	4.61
2011	LSPS	F058	0	212.0	58	6.00	1455	17.80	7.33
2011	LSPS	F064	4	208.0	58	3.30	1500	17.50	9.72
2011	LSPS	F065	3	226.0	57	2.38	1270	17.60	3.59
2011	LSPS	F067	3	255.0	60	3.00	1410	17.50	2.36
2011	LSPS	F069	4	225.0	59	3.00	1380	17.60	11.30
2011	LSPS	F074	2	215.0	60	2.43	1425	17.60	9.83
2011	LSPS	F076	24	167.0	59	2.25	1510	16.60	59.60
2011	LSPS	F082	6	236.0	60	3.15	1373	17.60	7.05
2011	LSPS	F083	2	259.0	59	3.20	1450	18.80	7.91
2011	LSPS	F089	8	261.0	60	3.75	1415	17.70	3.48
2011	LSPS	F090	10	211.0	64	2.23	1365	11.60	72.60
2011	LSPS	F093	2	215.0	64	3.68	1320	11.60	60.30
2011	LSPS	F095	6	251.0	65	2.95	1545	13.10	17.90
2011	LSPS	F096	0	192.0	64	2.45	1240	11.50	69.40
2011	LSPS	F099	3	248.0	65	4.05	1430	13.10	38.90
2011	LSPS	F102	15	232.0	65	2.55	1460	13.10	80.00
2011	LSPS	F105	1	250.0	67	2.90	1400	12.20	18.00
2011	LSPS	F109	12	249.0	67	3.05	1315	11.60	18.90
2011	LSPS	F112	1	249.0	67	3.35	1360	12.00	20.60
2011	LSPS	F114	0	259.0	67	5.20	1410	12.50	8.46
2011	LSPS	F117	0	257.0	67	7.90	1380	11.40	12.80
2011	LSPS	F119	1	162.0	67	5.10	1355	11.10	21.20
2013	LSPS	F058	0	267.0	40	4.23	1440	19.19	4.77
2013	LSPS	F059	1	287.0	34	4.45	1325	22.65	9.17
2013	LSPS	F060	0	267.0	40	5.00	1395	19.04	7.42
2013	LSPS	F061	2	287.0	42	4.05	1610	19.33	2.79
2013	LSPS	F062	1	292.0	27	6.53	1415	20.86	2.49
2013	LSPS	F063	4	219.0	41	2.60	1455	17.51	13.60
2013	LSPS	F064	6	271.0	43	2.80	1410	19.64	7.14
2013	LSPS	F065	0	290.0	42	2.88	1590	19.34	2.48
2013	LSPS	F066	1	286.0	42	2.28	785	19.44	2.84
2013	LSPS	F067	2	281.0	29	2.65	1464	20.25	4.29
2013	LSPS	F068	0	230.0	41	2.23	1548	17.95	12.60
2013	LSPS	F069	1	277.0	49	2.70	1760	16.88	9.92
2013	LSPS	F070	5	278.0	29	2.53	1420	20.17	2.81
2013	LSPS	F071	1	290.0	28	3.28	1490	20.32	4.76
2013	LSPS	F074	0	270.0	61	2.23	1630	17.92	6.83
2013	LSPS	F075	0	285.0	28	2.78	1520	19.80	13.40
2013	LSPS	F076	10	149.0	48	2.20	1531	14.51	11.10
2013	LSPS	F077	4	266.0	62	2.00	1440	17.51	8.53
2013	LSPS	F078	13	256.0	61	2.00	1440	17.15	8.90
2013	LSPS	F079	13	272.0	62	2.37	1325	17.92	8.10
2013	LSPS	F080	5	285.0	62	2.73	1505	17.61	2.80
2013	LSPS	F081	0	297.0	40	2.85	1515	19.27	2.58
2013	LSPS	F082	6	282.0	57	3.10	1480	16.32	4.17
2013	LSPS	F083	3	293.0	43	3.35	1420	19.77	3.95
2013	LSPS	F084	2	289.0	47	3.70	1455	17.65	5.12
2013	LSPS	F085	1	294.0	43	3.45	1420	19.83	2.76
2013	LSPS	F086	10	281.0	63	2.00	1545	17.76	9.99
2013	LSPS	F087	6	278.0	57	3.23	1455	16.25	7.18
2013	LSPS	F088	6	289.0	55	3.68	1440	16.74	4.79
2013	LSPS	F089	1	290.0	47	3.85	1480	18.09	3.79
2013	LSPS	F090	9	176.0	48	2.70	1510	14.96	11.20
2013	LSPS	F091	7	278.0	48	3.28	1520	16.78	7.75
2013	LSPS	F092	0	287.0	49	3.80	1590	17.54	3.36
2013	LSPS	F093	14	254.0	49	3.30	1675	17.29	10.56
2013	LSPS	F094	9	280.0	49	3.58	1620	17.50	4.12
2013	LSPS	F095	3	300.0	27	2.50	1440	22.52	3.55
2013	LSPS	F096	5	259.0	63	2.23	1500	17.31	11.40
2013	LSPS	F097	4	279.0	63	2.35	1470	17.46	7.73
2013	LSPS	F098	4	298.0	27	3.85	1460	22.52	4.04
2013	LSPS	F099	2	285.0	54	3.65	1385	16.58	4.52
2013	LSPS	F100	3	296.0	27	3.88	1485	22.53	3.04
2013	LSPS	F101	12	275.0	54	2.35	1375	15.30	18.20
2013	LSPS	F102	4	281.0	54	2.15	1350	15.51	20.40
2013	LSPS	F104	1	286.0	55	3.65	1450	16.37	4.49
2013	LSPS	F105	2	277.0	56	2.68	1415	16.00	10.44
2013	LSPS	F107	3	276.0	28	2.80	1510	21.76	8.47
2013	LSPS	F108	1	262.0	61	2.58	1555	17.58	6.96
2013	LSPS	F109	5	275.0	56	2.73	1565	15.86	9.72
2013	LSPS	F110	2	281.0	28	3.33	1550	21.83	5.81
2013	LSPS	F111	1	277.0	28	4.55	1625	21.94	6.59
2013	LSPS	F112	8	272.0	41	2.80	1460	19.00	7.36
2013	LSPS	F113	3	240.0	41	2.43	1600	18.96	7.85
2013	LSPS	F114	0	292.0	42	5.70	1505	19.63	3.59
2013	LSPS	F115	0	290.0	42	4.03	1530	19.86	3.59
2013	LSPS	F117	1	285.0	42	7.70	1565	20.00	3.47
2013	LSPS	F118	0	297.0	40	4.65	1370	19.48	2.72
2013	LSPS	F119	0	234.0	54	6.10	1520	14.34	18.00
2013	LSPS	F120	2	297.0	40	6.90	1395	19.12	3.48
2013	LSPS	F121	0	267.0	40	6.95	1455	17.82	11.20
2016	LSPS	F058	0	290.1	39	4.30	1460	24.00	6.68
2016	LSPS	F064	1	297.0	39	2.78	1440	23.74	3.48
2016	LSPS	F065	2	298.0	37	2.20	1530	23.88	3.26
2016	LSPS	F067	2	298.0	38	2.68	1648	23.96	2.98
2016	LSPS	F069	4	295.0	39	2.55	855	24.05	4.40
2016	LSPS	F074	7	289.0	39	2.13	1465	24.05	6.67
2016	LSPS	F076	22	273.0	38	2.20	1677	24.04	10.83
2016	LSPS	F082	5	296.0	37	3.00	1375	23.23	3.07
2016	LSPS	F083	3	300.0	37	3.10	1600	24.16	6.60
2016	LSPS	F089	8	294.0	32	3.43	1415	22.43	4.92
2016	LSPS	F090	19	285.0	38	2.40	1451	23.81	7.04
2016	LSPS	F093	25	271.0	32	3.08	1465	21.77	21.70
2016	LSPS	F095	1	294.0	31	2.25	1685	23.82	5.10
2016	LSPS	F096	28	266.0	32	2.18	1575	21.73	19.40
2016	LSPS	F099	15	293.0	31	3.43	1575	23.17	4.98
2016	LSPS	F102	21	285.0	31	2.20	1425	22.90	7.75
2016	LSPS	F105	8	285.0	30	2.68	1543	23.14	6.92
2016	LSPS	F109	11	286.0	30	2.40	1620	23.12	6.96
2016	LSPS	F112	1	283.0	30	2.98	1601	23.16	7.30
2016	LSPS	F114	1	293.0	29	4.60	1386	23.39	6.18
2016	LSPS	F117	5	293.0	29	8.15	1457	23.45	4.78
2016	LSPS	F119	2	292.0	29	4.20	1560	22.82	12.90
2019	LSPS	F058	1	289.0	34	6.45	1481	20.78	9.74
2019	LSPS	F064	4	286.0	34	2.75	1563	21.01	8.11
2019	LSPS	F065	2	294.0	34	2.18	1646	20.94	8.33
2019	LSPS	F067	4	299.0	35	3.78	1485	20.60	4.18
2019	LSPS	F069	8	287.0	35	3.55	1484	20.41	6.44
2019	LSPS	F074	0	279.0	35	3.00	1567	20.58	10.47
2019	LSPS	F076	11	276.0	35	2.70	1606	19.78	10.52
2019	LSPS	F082	9	287.0	36	3.90	1407	20.03	6.64
2019	LSPS	F083	1	303.2	36	4.00	1520	20.20	7.23
2019	LSPS	F089	3	301.0	29	3.90	1435	21.77	7.30
2019	LSPS	F090	8	281.0	36	2.38	1397	19.71	14.60
2019	LSPS	F093	12	283.0	29	3.53	1461	21.53	11.70
2019	LSPS	F095	3	300.0	28	2.80	1528	22.30	5.92
2019	LSPS	F096	2	274.0	29	2.40	1533	21.88	5.64
2019	LSPS	F099	2	297.0	28	3.98	1582	22.50	5.67
2019	LSPS	F102	7	289.0	28	2.58	1619	22.74	9.18
2019	LSPS	F105	3	288.0	27	3.00	1438	22.56	7.38
2019	LSPS	F109	1	284.0	27	2.80	1470	22.61	5.60
2019	LSPS	F112	3	288.0	26	3.03	1538	23.00	5.70
2019	LSPS	F114	2	298.0	27	4.90	1529	22.41	7.76
2019	LSPS	F117	2	293.0	26	8.33	1537	22.86	4.84
2019	LSPS	F119	1	280.0	26	4.85	1473	22.56	4.84
2021	LSPS	F057	0	288.1	25	4.85	1479	25.70	8.30
2021	LSPS	F058	0	291.9	24	4.48	1511	25.70	4.04
2021	LSPS	F059	3	300.7	24	4.65	1468	25.40	3.48
2021	LSPS	F060	2	289.7	25	6.65	1517	25.70	5.81
2021	LSPS	F061	1	299.4	24	5.15	1495	25.50	2.72
2021	LSPS	F062	2	299.3	24	6.95	1418	25.70	3.66
2021	LSPS	F063	8	307.6	32	2.55	1602	22.40	16.40
2021	LSPS	F064	3	292.6	32	2.55	1596	22.80	6.12
2021	LSPS	F065	4	296.7	25	4.08	1574	25.60	2.31
2021	LSPS	F066	0	294.3	25	1.98	1597	26.20	3.31
2021	LSPS	F067	2	293.3	26	2.89	1425	24.70	6.64
2021	LSPS	F068	5	293.1	32	2.08	1557	22.30	20.60
2021	LSPS	F069	5	290.6	26	2.95	1599	24.70	4.33
2021	LSPS	F070	0	292.7	26	2.98	1480	24.90	6.85
2021	LSPS	F071	2	298.7	30	2.43	1565	23.90	7.09
2021	LSPS	F074	2	286.6	32	2.20	1465	22.40	10.67
2021	LSPS	F075	3	294.4	26	3.15	1508	24.00	4.18
2021	LSPS	F076	3	287.1	39	2.10	1582	20.30	7.56
2021	LSPS	F077	5	286.5	39	2.28	1458	20.80	8.10
2021	LSPS	F078	2	285.8	39	2.10	1629	20.40	5.49
2021	LSPS	F079	3	279.0	53	2.40	1447	20.10	15.70
2021	LSPS	F080	2	297.8	38	3.03	1422	20.20	4.60
2021	LSPS	F081	0	299.5	30	3.20	1530	23.80	7.45
2021	LSPS	F082	3	292.7	30	3.05	1452	23.40	4.75
2021	LSPS	F083	4	299.9	31	3.13	1539	22.70	7.12
2021	LSPS	F084	1	297.6	30	3.30	1428	23.30	5.51
2021	LSPS	F085	11	301.6	31	3.20	1586	23.30	6.22
2021	LSPS	F086	17	280.0	39	1.85	1450	19.91	8.85
2021	LSPS	F088	13	304.3	38	3.38	1522	20.50	4.63
2021	LSPS	F089	5	301.3	31	3.40	1625	23.40	5.98
2021	LSPS	F090	10	284.0	40	2.50	1529	20.00	21.20
2021	LSPS	F091	11	298.2	40	2.93	1481	20.10	7.37
2021	LSPS	F092	7	304.4	38	3.58	1612	20.60	7.08
2021	LSPS	F093	19	277.0	40	3.13	1447	19.97	19.00
2021	LSPS	F094	13	301.5	44	3.35	1495	19.30	5.07
2021	LSPS	F095	0	301.4	31	2.05	1666	23.20	5.88
2021	LSPS	F096	17	284.0	40	2.18	1560	19.50	17.00
2021	LSPS	F097	4	297.4	44	2.75	1421	19.20	8.02
2021	LSPS	F098	1	306.1	40	3.78	1446	20.10	9.11
2021	LSPS	F099	2	304.1	44	3.60	1413	18.90	4.34
2021	LSPS	F100	1	297.0	38	3.80	1522	20.39	5.96
2021	LSPS	F101	3	290.6	46	2.25	1507	19.10	7.58
2021	LSPS	F102	4	291.1	46	2.25	1550	19.34	7.29
2021	LSPS	F103	5	290.6	46	2.15	1458	18.90	8.45
2021	LSPS	F104	3	300.3	45	3.10	1529	19.30	6.53
2021	LSPS	F105	1	292.0	45	2.20	1478	19.30	10.09
2021	LSPS	F107	1	286.0	38	2.38	1484	19.94	7.21
2021	LSPS	F108	0	290.8	45	2.40	1627	19.30	16.00
2021	LSPS	F109	1	290.2	45	2.73	1676	19.50	17.10
2021	LSPS	F110	2	287.0	46	2.70	1455	28.92	5.66
2021	LSPS	F111	1	291.0	46	4.38	1551	19.39	4.43
2021	LSPS	F112	0	277.0	46	3.13	1472	18.85	10.69
2021	LSPS	F113	1	291.4	51	2.40	1462	19.70	8.82
2021	LSPS	F114	1	303.2	51	5.18	1446	19.70	6.75
2021	LSPS	F115	2	301.5	51	3.60	1380	19.90	8.43
2021	LSPS	F117	1	301.1	52	7.33	1482	19.80	4.57
2021	LSPS	F118	0	305.0	47	5.08	1463	19.80	4.14
2021	LSPS	F119	2	291.4	52	5.08	1532	19.00	8.99
2021	LSPS	F120	0	304.7	47	8.08	1449	19.70	3.61
2001	MTSL	F001	3	161.0	76	4.20	1245	14.80	1.60
2001	MTSL	F002	0	160.0	76	2.13	1260	14.30	1.04
2001	MTSL	F004	0	159.0	76	2.70	1170	14.50	1.97
2001	MTSL	F005	0	286.0	76	5.38	1155	14.70	0.84
2001	MTSL	F006	2	297.0	58	6.33	1210	17.60	1.52
2001	MTSL	F008	0	161.0	76	2.30	1090	14.60	1.24
2001	MTSL	F011	0	297.0	58	4.90	1240	17.50	1.08
2001	MTSL	F012	0	298.0	58	6.40	1100	17.50	1.47
2001	MTSL	F013	0	293.0	58	5.70	1263	17.00	1.43
2001	MTSL	F014	0	288.0	55	2.14	1280	19.00	1.65
2001	MTSL	F015	0	288.0	56	2.25	1700	19.00	2.15
2001	MTSL	F016	0	298.0	58	2.90	1410	17.80	1.20
2001	MTSL	F018	0	294.0	57	4.12	1285	18.50	1.36
2001	MTSL	F019	0	296.0	57	2.90	1245	18.30	1.03
2001	MTSL	F021	1	280.0	56	5.95	1350	18.70	2.25
2001	MTSL	F022	2	281.0	55	2.29	1425	19.00	1.60
2001	MTSL	F023	0	295.0	57	5.64	1245	18.50	1.27
2001	MTSL	F024	1	286.0	56	3.66	1405	19.20	1.48
2001	MTSL	F025	0	297.0	57	4.33	1394	19.00	1.09
2001	MTSL	F028	1	236.0	55	3.89	1430	19.10	2.02
2001	MTSL	F029	2	285.0	56	4.75	1420	19.00	1.48
2001	MTSL	F030	1	281.0	56	2.36	1315	18.80	1.63
2001	MTSL	F031	0	288.0	55	9.37	1325	19.20	1.45
2001	MTSL	F032	0	306.0	55	1.83	1520	19.50	2.95
2001	MTSL	F033	0	299.0	57	4.93	1382	18.50	1.25
2001	MTSL	F034	0	291.0	51	1.63	1470	19.00	1.50
2001	MTSL	F035	1	294.0	51	4.71	1375	18.70	1.10
2001	MTSL	F036	0	290.0	50	2.59	1150	20.00	1.21
2001	MTSL	F037	1	76.0	51	8.84	1371	18.80	5.60
2001	MTSL	F038	1	301.0	50	9.68	1260	18.80	1.84
2001	MTSL	F039	4	286.0	50	8.68	1229	20.00	1.20
2001	MTSL	F040	4	163.0	49	10.48	1500	19.50	3.48
2001	MTSL	F041	1	117.0	62	2.80	1445	16.20	6.20
2001	MTSL	F042	0	287.0	49	4.15	1318	18.90	1.16
2001	MTSL	F043	0	101.0	48	3.73	1410	18.00	5.25
2001	MTSL	F044	1	158.0	48	5.45	1215	18.50	4.03
2001	MTSL	F045	1	286.0	49	3.95	1290	18.90	0.92
2001	MTSL	F046	0	274.0	48	6.73	1361	19.10	1.36
2001	MTSL	F047	0	287.0	49	4.00	1340	18.90	1.23
2001	MTSL	F049	3	285.0	49	5.42	1110	18.40	1.26
2001	MTSL	F050	2	284.0	50	9.45	1391	19.00	1.91
2001	MTSL	F051	0	106.0	48	4.75	1230	18.30	5.62
2001	MTSL	F052	2	118.0	48	6.55	1255	18.20	5.05
2001	MTSL	F053	4	291.0	49	9.45	1365	18.90	1.06
2001	MTSL	F054	1	285.0	50	7.65	1400	19.20	1.28
2001	MTSL	F055	1	96.0	63	5.64	1455	16.00	7.75
2001	MTSL	F056	1	279.0	62	5.38	1520	17.30	3.31
2001	MTSL	F057	2	96.0	63	7.40	1410	16.00	7.33
2001	MTSL	F058	0	280.0	62	5.25	1610	17.40	2.52
2001	MTSL	F060	1	289.0	51	7.55	1485	19.50	1.70
2001	MTSL	F061	0	118.0	63	7.55	1425	16.40	6.31
2001	MTSL	F062	0	284.0	62	8.85	1370	17.10	1.18
2001	MTSL	F063	1	295.0	51	10.60	1516	19.00	1.30
2001	MTSL	F067	0	283.0	62	6.10	1430	17.30	1.45
2001	MTSL	F068	0	100.0	63	1.88	1459	16.00	8.24
2001	MTSL	F069	0	279.0	62	3.48	1535	17.40	1.47
2001	MTSL	F072	0	97.0	63	6.15	1304	16.20	7.29
2001	MTSL	F074	1	100.0	64	3.73	1505	16.40	6.62
2001	MTSL	F075	2	282.0	64	3.60	1437	17.20	1.64
2001	MTSL	F077	0	170.0	65	4.15	1193	16.70	6.02
2001	MTSL	F078	0	296.0	70	2.05	1210	13.10	2.76
2001	MTSL	F081	2	199.0	70	2.05	1113	12.50	5.60
2001	MTSL	F082	1	298.0	71	3.96	1275	13.60	3.22
2001	MTSL	F083	3	280.0	71	3.15	1388	13.30	2.04
2001	MTSL	F084	0	297.0	71	3.89	1390	13.80	1.85
2001	MTSL	F085	0	227.0	70	4.85	1110	12.70	3.90
2001	MTSL	F086	1	298.0	70	3.85	1375	13.60	2.20
2001	MTSL	F087	3	300.0	70	4.58	1250	13.10	3.00
2001	MTSL	F089	2	276.0	70	3.25	1285	13.20	2.56
2001	MTSL	F090	2	298.0	72	5.41	1260	14.10	3.52
2001	MTSL	F091	1	282.0	72	2.00	1098	14.00	2.42
2001	MTSL	F092	1	281.0	72	4.53	1213	13.90	2.84
2001	MTSL	F093	0	287.0	72	5.03	1220	14.30	2.95
2001	MTSL	F094	0	115.0	72	5.83	1127	13.30	9.04
2010	MTSL	F001	0	301.0	39	4.53	1590	20.56	1.50
2010	MTSL	F002	3	279.0	39	2.28	1476	19.07	1.24
2010	MTSL	F006	0	276.0	39	6.23	1605	20.65	1.35
2010	MTSL	F008	0	279.0	39	2.25	1310	19.48	1.11
2010	MTSL	F009	0	279.0	39	2.20	1315	19.33	1.74
2010	MTSL	F011	0	278.0	39	4.23	1238	19.52	2.67
2010	MTSL	F012	1	250.0	39	5.63	1512	19.47	2.50
2010	MTSL	F013	2	299.0	33	5.58	1490	23.48	1.23
2010	MTSL	F014	0	294.0	33	2.44	1425	23.61	2.00
2010	MTSL	F015	0	299.0	33	2.80	1420	23.57	0.97
2010	MTSL	F016	0	301.0	38	2.18	1680	20.76	1.50
2010	MTSL	F018	0	299.0	32	3.95	1530	23.39	1.86
2010	MTSL	F019	0	301.0	38	2.03	1710	20.89	1.37
2010	MTSL	F020	2	300.0	33	5.33	1485	23.29	0.87
2010	MTSL	F022	0	294.0	32	2.53	1450	23.24	1.83
2010	MTSL	F024	0	305.0	38	3.48	1740	20.72	1.67
2010	MTSL	F028	0	297.0	38	3.00	1780	20.65	1.69
2010	MTSL	F029	0	299.0	31	6.03	1530	22.58	1.80
2010	MTSL	F030	1	248.0	38	2.95	1525	20.01	3.00
2010	MTSL	F033	1	300.0	32	3.53	1480	23.54	1.58
2010	MTSL	F034	1	301.0	31	3.85	1675	22.56	2.07
2010	MTSL	F035	0	298.0	31	5.50	1685	22.90	1.67
2010	MTSL	F036	0	300.0	32	2.58	1690	23.09	1.56
2010	MTSL	F038	0	253.0	38	9.60	1550	20.05	2.42
2010	MTSL	F040	0	200.0	38	10.55	1470	19.56	4.81
2010	MTSL	F041	1	215.0	38	2.68	1325	19.69	3.26
2010	MTSL	F042	0	285.0	33	4.73	1292	23.43	1.25
